CustomerID,CustomerName,Segment,City,Region,JoinDate
470,Jessica Lopez,Consumer,Minneapolis,North,2019-10-12
471,Sarah Wilson,Consumer,Atlanta,South,2019-08-29
472,David Williams,Consumer,Dallas,South,2022-11-07
473,Linda Taylor,Home Office,Seattle,North,2021-04-10
474,Sandra Martinez,Corporate,Los Angeles,West,2024-06-24
475,Sarah Anderson,Consumer,Washington,East,2020-03-25
476,Lisa Martin,Consumer,Miami,South,2022-09-02
477,Lisa Moore,Corporate,Charlotte,East,2021-06-15
478,Ashley Wilson,Consumer,Atlanta,South,2019-05-03
479,William Smith,Corporate,St. Louis,Central,2019-05-16
480,Michael Taylor,Home Office,Phoenix,West,2020-06-05
481,Robert Rodriguez,Consumer,Denver,West,2019-12-08
482,Joseph Williams,Consumer,Dallas,South,2023-06-10
483,John Jackson,Consumer,Kansas City,Central,2023-09-08
484,Elizabeth Rodriguez,Home Office,San Francisco,West,2021-12-01
485,Joseph Rodriguez,Consumer,Phoenix,West,2022-10-30
486,Robert Brown,Consumer,Atlanta,South,2020-06-26
487,Patricia Moore,Consumer,Phoenix,West,2023-10-28
488,Joseph Rodriguez,Home Office,Dallas,South,2022-09-20
489,Mark Martin,Consumer,Minneapolis,North,2022-09-04
490,Matthew Davis,Home Office,Philadelphia,East,2020-04-14
491,David Garcia,Consumer,Los Angeles,West,2022-08-13
492,Patricia Anderson,Consumer,Denver,West,2022-01-24
493,Mary Davis,Consumer,Houston,South,2019-05-25
494,Chris Jackson,Consumer,Phoenix,West,2020-03-16
495,Michael Anderson,Home Office,Seattle,North,2019-12-27
496,Mary Anderson,Consumer,Boston,North,2020-08-20
497,Jessica Smith,Consumer,Indianapolis,Central,2023-09-10
498,Michael Garcia,Consumer,San Francisco,West,2023-03-26
499,Karen Martin,Corporate,San Francisco,West,2019-08-26
500,Paul Moore,Consumer,Charlotte,East,2023-11-19
501,Robert Wilson,Consumer,Boston,North,2023-07-23
502,Richard Lopez,Consumer,Kansas City,Central,2019-06-25
503,William Gonzalez,Consumer,Phoenix,West,2024-11-23
504,James Rodriguez,Consumer,Boston,North,2021-09-20
505,Jennifer Brown,Consumer,Phoenix,West,2021-11-15
506,Anthony Davis,Consumer,Miami,South,2019-11-22
507,Jennifer Davis,Consumer,Phoenix,West,2021-03-18
508,Chris Jackson,Consumer,New York,East,2023-03-17
509,Jennifer Thomas,Consumer,Dallas,South,2022-09-23
510,James Taylor,Consumer,Minneapolis,North,2021-09-19
511,William Garcia,Home Office,Philadelphia,East,2020-09-22
512,Robert Jackson,Corporate,New York,East,2019-07-05
513,John Lopez,Corporate,Houston,South,2023-05-10
514,Elizabeth Hernandez,Consumer,Los Angeles,West,2023-01-14
515,Daniel Hernandez,Consumer,Dallas,South,2024-09-22
516,Nancy Jackson,Home Office,St. Louis,Central,2021-10-07
517,Robert Garcia,Corporate,Phoenix,West,2022-07-26
518,Jennifer Martin,Consumer,Indianapolis,Central,2019-08-17
519,Ashley Thomas,Consumer,Kansas City,Central,2020-06-06
520,William Garcia,Corporate,Minneapolis,North,2023-02-25
521,James Rodriguez,Consumer,Boston,North,2024-04-09
522,Betty Brown,Corporate,Boston,North,2022-02-21
523,Lisa Wilson,Home Office,Detroit,North,2024-03-05
524,Barbara Moore,Consumer,Denver,West,2023-07-06
525,Joseph Williams,Corporate,San Francisco,West,2021-02-01
526,William Rodriguez,Home Office,Boston,North,2019-06-28
527,Paul Gonzalez,Consumer,Boston,North,2021-03-03
528,Karen Martin,Home Office,Seattle,North,2023-01-20
529,Karen Wilson,Consumer,Detroit,North,2021-02-10
530,Michael Wilson,Corporate,Boston,North,2021-07-26
531,Elizabeth Davis,Consumer,St. Louis,Central,2022-06-03
532,Mary Lopez,Consumer,Denver,West,2020-12-26
533,Michael Brown,Consumer,Boston,North,2024-08-25
534,Jessica Brown,Consumer,Miami,South,2020-03-07
535,Paul Rodriguez,Consumer,Denver,West,2024-09-30
536,Barbara Gonzalez,Consumer,Indianapolis,Central,2021-05-03
537,Joseph Anderson,Consumer,Los Angeles,West,2022-03-20
538,Anthony Brown,Consumer,New York,East,2020-12-16
539,Sarah Johnson,Home Office,Charlotte,East,2021-10-24
540,Chris Davis,Consumer,Indianapolis,Central,2024-08-02
541,Thomas Jackson,Home Office,Detroit,North,2019-08-27
542,Anthony Anderson,Consumer,Kansas City,Central,2020-08-11
543,Robert Johnson,Consumer,Atlanta,South,2021-06-04
544,Mark Martin,Consumer,San Francisco,West,2020-12-02
545,Sarah Gonzalez,Consumer,Seattle,North,2023-08-13
546,Betty Martin,Consumer,Charlotte,East,2019-05-27
547,Robert Jones,Consumer,Los Angeles,West,2023-11-29
548,Chris Brown,Corporate,Chicago,Central,2020-06-12
549,David Gonzalez,Corporate,St. Louis,Central,2023-11-15
550,Jennifer Rodriguez,Consumer,Indianapolis,Central,2019-09-07
551,Richard Hernandez,Corporate,Indianapolis,Central,2019-09-12
552,Paul Lopez,Consumer,Detroit,North,2022-04-11
553,Mark Thomas,Home Office,Washington,East,2022-05-29
554,Elizabeth Anderson,Corporate,Minneapolis,North,2020-10-08
555,Karen Williams,Consumer,Washington,East,2023-12-09
556,Anthony Taylor,Home Office,Dallas,South,2024-09-11
557,Elizabeth Taylor,Consumer,Minneapolis,North,2019-12-31
558,Michael Miller,Home Office,Chicago,Central,2021-03-18
559,Mary Lopez,Corporate,Houston,South,2024-05-19
560,Thomas Gonzalez,Corporate,Washington,East,2024-06-20
561,Barbara Thomas,Consumer,Seattle,North,2021-12-22
562,Barbara Garcia,Home Office,Dallas,South,2023-03-09
563,James Gonzalez,Consumer,New York,East,2022-06-17
564,Daniel Davis,Corporate,Kansas City,Central,2021-09-29
565,Sandra Smith,Consumer,Charlotte,East,2019-06-28
566,Linda Rodriguez,Corporate,Atlanta,South,2019-05-11
567,Paul Gonzalez,Home Office,Washington,East,2024-01-06
568,Joseph Martinez,Corporate,Phoenix,West,2021-09-16
569,James Taylor,Home Office,Indianapolis,Central,2020-05-30
570,Nancy Brown,Consumer,Washington,East,2022-08-11
571,Sandra Rodriguez,Consumer,Washington,East,2022-11-28
572,Thomas Davis,Home Office,Philadelphia,East,2020-12-11
573,Nancy Jones,Corporate,Indianapolis,Central,2022-11-06
574,Ashley Wilson,Consumer,Phoenix,West,2022-03-04
575,Lisa Davis,Corporate,Minneapolis,North,2023-02-10
576,Elizabeth Garcia,Home Office,Phoenix,West,2024-12-13
577,Patricia Thomas,Consumer,Kansas City,Central,2022-07-23
578,Daniel Williams,Consumer,Philadelphia,East,2023-01-10
579,Betty Hernandez,Consumer,Miami,South,2023-12-24
580,Sandra Brown,Consumer,St. Louis,Central,2024-06-18
581,Paul Miller,Consumer,Chicago,Central,2024-07-23
582,Mary Jones,Consumer,Phoenix,West,2023-11-24
583,Chris Anderson,Consumer,Miami,South,2023-11-08
584,William Garcia,Consumer,Houston,South,2024-09-24
585,David Miller,Corporate,Seattle,North,2024-05-01
586,Betty Williams,Consumer,Atlanta,South,2024-10-02
587,Susan Thomas,Consumer,Denver,West,2023-10-15
588,James Hernandez,Corporate,Minneapolis,North,2023-06-13
589,Nancy Smith,Corporate,Kansas City,Central,2019-06-19
590,Elizabeth Jones,Consumer,Atlanta,South,2023-02-15
591,John Johnson,Consumer,St. Louis,Central,2021-02-19
592,Susan Jones,Consumer,Charlotte,East,2023-01-19
593,Jennifer Gonzalez,Consumer,Phoenix,West,2021-05-17
594,Lisa Smith,Consumer,Atlanta,South,2021-08-19
595,Matthew Johnson,Consumer,Houston,South,2023-05-17
596,Nancy Brown,Corporate,New York,East,2019-10-20
597,Susan Anderson,Consumer,Seattle,North,2020-07-24
598,Matthew Jones,Consumer,St. Louis,Central,2024-08-01
599,Nancy Brown,Corporate,Boston,North,2023-12-25
600,Mark Brown,Consumer,Philadelphia,East,2023-12-17
601,Patricia Brown,Consumer,Chicago,Central,2022-06-07
602,Mark Taylor,Home Office,Kansas City,Central,2022-03-19
603,Jennifer Johnson,Consumer,Charlotte,East,2022-07-29
604,Linda Smith,Consumer,Dallas,South,2022-12-21
605,Robert Williams,Corporate,Seattle,North,2024-10-20
606,Daniel Davis,Consumer,Seattle,North,2022-02-18
607,Mary Brown,Home Office,Washington,East,2024-06-20
608,Betty Hernandez,Consumer,Boston,North,2023-04-21
609,James Jones,Corporate,Seattle,North,2019-10-11
610,Paul Anderson,Home Office,Miami,South,2023-04-10
611,Mark Hernandez,Consumer,New York,East,2023-06-11
612,David Gonzalez,Corporate,Denver,West,2024-05-19
613,Patricia Jones,Corporate,Denver,West,2021-02-18
614,Susan Jackson,Consumer,Minneapolis,North,2020-06-04
615,Karen Gonzalez,Corporate,Indianapolis,Central,2021-04-18
616,Jessica Thomas,Consumer,Chicago,Central,2020-09-23
617,John Rodriguez,Corporate,Denver,West,2019-10-12
618,Thomas Taylor,Corporate,Minneapolis,North,2023-01-21
619,Nancy Davis,Consumer,Chicago,Central,2024-02-12
620,James Garcia,Consumer,San Francisco,West,2019-11-16
621,John Thomas,Consumer,Denver,West,2021-02-12
622,Thomas Davis,Consumer,Washington,East,2019-10-30
623,John Anderson,Consumer,Denver,West,2021-11-24
624,Sandra Thomas,Consumer,Indianapolis,Central,2020-04-01
625,Patricia Gonzalez,Consumer,Detroit,North,2019-06-18
626,Betty Martin,Home Office,Chicago,Central,2020-04-13
627,William Lopez,Home Office,Philadelphia,East,2024-05-18
628,Sarah Martin,Consumer,Dallas,South,2022-12-26
629,Patricia Davis,Consumer,Charlotte,East,2020-07-17
630,Matthew Brown,Consumer,Washington,East,2023-06-16
631,Mark Wilson,Consumer,Dallas,South,2020-11-02
632,Patricia Gonzalez,Consumer,Kansas City,Central,2021-05-14
633,Anthony Wilson,Consumer,Miami,South,2020-06-21
634,Joseph Jackson,Home Office,Chicago,Central,2024-04-25
635,Thomas Johnson,Consumer,Dallas,South,2019-04-24
636,Anthony Garcia,Corporate,Denver,West,2024-12-18
637,Richard Martin,Corporate,Atlanta,South,2020-06-04
638,Karen Davis,Consumer,Charlotte,East,2023-12-16
639,Betty Jones,Consumer,Washington,East,2024-05-04
640,Matthew Moore,Corporate,St. Louis,Central,2022-10-13
641,Nancy Lopez,Home Office,Atlanta,South,2022-07-10
642,Sarah Hernandez,Corporate,Atlanta,South,2024-11-29
643,Nancy Moore,Consumer,Charlotte,East,2023-12-11
644,James Gonzalez,Consumer,Los Angeles,West,2020-06-16
645,Anthony Garcia,Home Office,Minneapolis,North,2022-04-04
646,Matthew Martinez,Consumer,Philadelphia,East,2019-12-17
647,Mark Anderson,Consumer,Chicago,Central,2023-04-15
648,Linda Taylor,Corporate,Kansas City,Central,2023-08-16
649,Richard Wilson,Home Office,New York,East,2023-07-17
650,Lisa Rodriguez,Consumer,New York,East,2019-05-30
651,Anthony Jackson,Consumer,San Francisco,West,2023-05-22
652,Elizabeth Anderson,Consumer,Kansas City,Central,2021-06-07
653,Lisa Taylor,Consumer,Minneapolis,North,2021-03-18
654,Sarah Rodriguez,Consumer,Detroit,North,2022-05-24
655,William Anderson,Corporate,St. Louis,Central,2019-04-30
656,Ashley Hernandez,Consumer,Houston,South,2020-12-26
657,Betty Jackson,Consumer,St. Louis,Central,2024-10-06
658,Jennifer Taylor,Consumer,Boston,North,2021-09-23
659,Sarah Moore,Consumer,Kansas City,Central,2023-12-05
660,Nancy Hernandez,Consumer,Philadelphia,East,2021-08-27
661,Sarah Smith,Consumer,Philadelphia,East,2024-08-03
662,Paul Martin,Home Office,Charlotte,East,2021-12-16
663,Richard Brown,Consumer,Houston,South,2022-11-11
664,Ashley Taylor,Home Office,St. Louis,Central,2019-07-17
665,Mary Martinez,Home Office,Charlotte,East,2024-09-20
666,Patricia Garcia,Home Office,Miami,South,2020-03-09
667,Michael Miller,Home Office,Chicago,Central,2019-12-31
668,Sarah Wilson,Corporate,Los Angeles,West,2021-07-27
669,Joseph Hernandez,Consumer,Minneapolis,North,2019-07-13
670,Betty Rodriguez,Consumer,Seattle,North,2021-04-05
671,Susan Gonzalez,Consumer,Kansas City,Central,2022-03-01
672,James Gonzalez,Corporate,Denver,West,2022-10-23
673,Anthony Jackson,Consumer,Chicago,Central,2019-12-22
674,Patricia Martinez,Corporate,Boston,North,2024-11-25
675,Anthony Anderson,Consumer,New York,East,2022-06-03
676,Sarah Davis,Consumer,Detroit,North,2021-01-06
677,Elizabeth Lopez,Home Office,Phoenix,West,2020-11-17
678,Mary Smith,Consumer,Minneapolis,North,2020-08-23
679,Michael Lopez,Consumer,Los Angeles,West,2022-09-06
680,Jennifer Davis,Corporate,Kansas City,Central,2021-01-25
681,Jennifer Jackson,Home Office,Philadelphia,East,2020-07-19
682,Elizabeth Williams,Consumer,Indianapolis,Central,2020-01-31
683,Barbara Jones,Corporate,Dallas,South,2022-12-22
684,Karen Williams,Home Office,Houston,South,2022-06-17
685,William Martin,Corporate,Charlotte,East,2024-04-25
686,Betty Hernandez,Home Office,Kansas City,Central,2023-05-08
687,Linda Davis,Corporate,Houston,South,2022-10-10
688,Robert Hernandez,Home Office,Phoenix,West,2023-04-18
689,Anthony Martinez,Consumer,Denver,West,2023-04-15
690,Mark Rodriguez,Home Office,Minneapolis,North,2020-03-07
691,Lisa Williams,Corporate,Atlanta,South,2022-03-20
692,Anthony Jackson,Consumer,Seattle,North,2023-10-22
693,Daniel Jones,Consumer,Boston,North,2024-07-22
694,Joseph Taylor,Consumer,Miami,South,2020-10-06
695,James Davis,Home Office,Phoenix,West,2024-11-22
696,Joseph Garcia,Consumer,Kansas City,Central,2020-11-01
697,Barbara Johnson,Consumer,Kansas City,Central,2024-09-07
698,David Lopez,Consumer,San Francisco,West,2019-12-20
699,Jessica Anderson,Home Office,Miami,South,2023-08-13
700,Matthew Taylor,Corporate,Boston,North,2020-06-02
701,Richard Gonzalez,Consumer,Washington,East,2021-03-19
702,Ashley Davis,Consumer,Boston,North,2023-06-26
703,Betty Thomas,Home Office,Washington,East,2024-09-21
704,Jennifer Davis,Consumer,Minneapolis,North,2024-03-12
705,Jennifer Garcia,Consumer,Philadelphia,East,2020-12-12
706,Betty Hernandez,Corporate,Minneapolis,North,2023-11-30
707,Michael Jackson,Consumer,Denver,West,2024-08-20
708,Mary Jones,Consumer,Los Angeles,West,2021-12-30
709,Paul Jackson,Consumer,Atlanta,South,2019-09-14
710,Thomas Gonzalez,Consumer,Miami,South,2021-04-13
711,John Miller,Consumer,Chicago,Central,2022-06-11
712,Linda Wilson,Corporate,Denver,West,2021-03-05
713,David Garcia,Corporate,Kansas City,Central,2024-12-28
714,Linda Gonzalez,Consumer,Charlotte,East,2020-01-13
715,Thomas Taylor,Corporate,Seattle,North,2021-07-13
716,Jessica Martin,Consumer,Houston,South,2021-04-02
717,Jessica Jones,Home Office,Chicago,Central,2020-04-22
718,Thomas Wilson,Consumer,Chicago,Central,2024-02-07
719,Betty Thomas,Corporate,Detroit,North,2021-11-01
720,Susan Jones,Consumer,Phoenix,West,2020-05-11
721,Karen Moore,Consumer,Houston,South,2022-06-10
722,Chris Taylor,Consumer,Houston,South,2019-05-06
723,Matthew Hernandez,Consumer,Detroit,North,2021-07-26
724,Daniel Jackson,Consumer,Minneapolis,North,2024-01-16
725,Karen Rodriguez,Home Office,Indianapolis,Central,2023-05-13
726,Sarah Moore,Consumer,San Francisco,West,2023-11-24
727,Elizabeth Jackson,Consumer,Charlotte,East,2022-02-09
728,Lisa Davis,Consumer,San Francisco,West,2020-08-06
729,Thomas Gonzalez,Corporate,Houston,South,2021-09-01
730,Richard Smith,Home Office,Chicago,Central,2021-01-24
731,John Williams,Consumer,Dallas,South,2024-02-23
732,Lisa Gonzalez,Home Office,New York,East,2019-09-08
733,Anthony Garcia,Corporate,Phoenix,West,2019-11-28
734,Sandra Taylor,Consumer,Los Angeles,West,2021-07-11
735,Nancy Johnson,Consumer,Minneapolis,North,2021-03-01
736,David Gonzalez,Consumer,Minneapolis,North,2020-03-27
737,Thomas Smith,Corporate,Denver,West,2021-07-05
738,Lisa Moore,Home Office,Seattle,North,2022-06-15
739,Linda Martin,Home Office,Washington,East,2022-05-13
740,David Garcia,Consumer,Denver,West,2019-04-26
741,Elizabeth Hernandez,Home Office,Seattle,North,2024-11-26
742,Matthew Anderson,Home Office,St. Louis,Central,2022-01-25
743,Anthony Hernandez,Home Office,Indianapolis,Central,2021-12-28
744,Jessica Brown,Consumer,Denver,West,2019-07-28
745,Betty Hernandez,Consumer,San Francisco,West,2021-11-03
746,Linda Martinez,Consumer,New York,East,2022-03-20
747,Jessica Hernandez,Consumer,New York,East,2021-04-07
748,Lisa Miller,Consumer,St. Louis,Central,2021-04-24
749,Sandra Rodriguez,Consumer,Atlanta,South,2021-12-23
750,Robert Brown,Consumer,Atlanta,South,2023-04-04
751,Anthony Moore,Home Office,Detroit,North,2019-05-04
752,Jessica Jackson,Home Office,Phoenix,West,2022-10-19
753,David Gonzalez,Consumer,San Francisco,West,2024-12-29
754,Thomas Wilson,Consumer,Kansas City,Central,2019-11-14
755,Barbara Gonzalez,Home Office,Chicago,Central,2024-11-24
756,Matthew Taylor,Consumer,Dallas,South,2020-08-12
757,Richard Jackson,Consumer,Seattle,North,2021-08-17
758,Sarah Rodriguez,Consumer,Washington,East,2021-05-12
759,Jennifer Thomas,Consumer,Phoenix,West,2023-05-14
760,Sandra Gonzalez,Consumer,Phoenix,West,2023-05-11
761,Mark Brown,Corporate,Atlanta,South,2021-10-29
762,Michael Jones,Home Office,Dallas,South,2023-07-15
763,Jennifer Wilson,Consumer,Dallas,South,2019-05-16
764,Elizabeth Rodriguez,Consumer,St. Louis,Central,2024-09-20
765,Patricia Garcia,Consumer,Chicago,Central,2023-09-24
766,Joseph Hernandez,Consumer,Charlotte,East,2020-05-05
767,James Wilson,Consumer,Washington,East,2023-02-14
768,Anthony Martinez,Consumer,Kansas City,Central,2021-03-21
769,Paul Williams,Consumer,Indianapolis,Central,2024-04-10
770,Sandra Garcia,Corporate,Charlotte,East,2020-11-20
771,Sandra Williams,Consumer,Charlotte,East,2023-10-20
772,William Martinez,Corporate,Philadelphia,East,2022-10-12
773,Paul Anderson,Corporate,Indianapolis,Central,2022-04-22
774,Jennifer Garcia,Home Office,Charlotte,East,2023-11-27
775,Lisa Williams,Consumer,Atlanta,South,2022-01-31
776,John Thomas,Consumer,Los Angeles,West,2020-05-02
777,Patricia Rodriguez,Corporate,Detroit,North,2020-03-12
778,Linda Davis,Corporate,Detroit,North,2022-09-25
779,Thomas Garcia,Consumer,San Francisco,West,2020-09-25
780,Joseph Moore,Home Office,Washington,East,2024-08-08
781,Matthew Moore,Consumer,Indianapolis,Central,2020-10-11
782,Thomas Moore,Consumer,Indianapolis,Central,2024-02-21
783,Betty Williams,Consumer,Charlotte,East,2021-10-23
784,Robert Martinez,Consumer,Charlotte,East,2022-03-06
785,Elizabeth Thomas,Consumer,Kansas City,Central,2023-02-13
786,James Wilson,Corporate,Denver,West,2022-08-16
787,Sarah Lopez,Consumer,Kansas City,Central,2019-05-06
788,Linda Garcia,Corporate,Indianapolis,Central,2023-09-09
789,David Williams,Consumer,Denver,West,2021-09-26
790,Daniel Moore,Home Office,Miami,South,2022-06-16
791,Jennifer Jones,Consumer,San Francisco,West,2020-01-12
792,Matthew Martin,Consumer,Denver,West,2022-04-25
793,Mary Moore,Consumer,New York,East,2020-12-20
794,Robert Anderson,Corporate,Boston,North,2022-04-13
795,James Thomas,Consumer,Houston,South,2020-12-14
796,Barbara Anderson,Corporate,Phoenix,West,2024-11-07
797,Mark Jones,Consumer,Boston,North,2020-02-29
798,Jennifer Miller,Home Office,Los Angeles,West,2024-07-14
799,Patricia Davis,Consumer,Charlotte,East,2019-05-28
800,Michael Anderson,Corporate,San Francisco,West,2019-08-22
801,Richard Martinez,Home Office,Minneapolis,North,2024-07-25
802,David Thomas,Corporate,Houston,South,2020-08-19
803,Sandra Miller,Home Office,Miami,South,2019-11-06
804,James Garcia,Corporate,Dallas,South,2022-11-26
805,Betty Davis,Consumer,Chicago,Central,2023-09-14
806,Barbara Williams,Consumer,Detroit,North,2020-12-31
807,Ashley Johnson,Consumer,Los Angeles,West,2023-01-22
808,Jessica Davis,Consumer,Houston,South,2020-09-03
809,Lisa Miller,Consumer,St. Louis,Central,2024-03-07
810,David Johnson,Consumer,Phoenix,West,2020-10-09
